GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
76712,130404860,14907043,50.35,5.756,31.526544,-97.261231
76798,90399,0,0.035,0.,31.548378,-97.119061
76801,989152059,24730266,381.914,9.548,31.748303,-99.032891
76802,187298390,278021,72.316,0.107,31.743506,-98.911446
76820,194653023,679336,75.156,0.262,30.766987,-99.050013
76821,789962920,11241159,305.006,4.34,31.738576,-99.934162
76823,290928390,894091,112.328,0.345,31.706204,-99.151374
76824,72150281,2318334,27.857,0.895,30.92801,-98.488904
76825,1349159297,11546090,520.913,4.458,31.106301,-99.394237
76827,188038772,343909,72.602,0.133,31.517913,-99.135467
76828,251555634,640551,97.126,0.247,32.006167,-99.292204
76831,112297488,23383,43.358,0.009,30.67044,-98.919443
76832,524933664,173424,202.678,0.067,30.985763,-98.73555
76834,1064066179,9918888,410.838,3.83,31.881956,-99.480043
76836,99099089,593089,38.262,0.229,31.443363,-99.549127
76837,1132567264,2542311,437.287,0.982,31.222792,-99.896165
76841,259020267,27850,100.008,0.011,30.915116,-100.108691
76842,243108279,230000,93.865,0.089,30.93982,-99.079893
76844,1060704215,1791398,409.54,0.692,31.432854,-98.52307
76845,289996560,688798,111.968,0.266,31.538066,-99.488185
76848,157322075,0,60.742,0.,30.843122,-99.570053
76849,2447647737,429427,945.042,0.166,30.472352,-99.821506
76852,388002900,1950072,149.809,0.753,31.35766,-99.457261
76853,665126055,1489776,256.807,0.575,31.267613,-98.371832
76854,353089449,11296,136.329,0.004,30.694786,-99.581344
76856,1841973118,7357000,711.19,2.841,30.691484,-99.273312
76857,347652729,4749229,134.229,1.834,31.931233,-98.927404
76858,308730995,1150790,119.202,0.444,31.176951,-99.616412
76859,1860225527,585709,718.237,0.226,30.885268,-99.858861
76861,444148084,157532,171.487,0.061,31.592014,-100.192581
76862,331145911,13473813,127.856,5.202,31.411505,-99.682323
76864,609807792,1816863,235.448,0.701,31.553975,-98.731107
76865,82897838,44135,32.007,0.017,31.858516,-100.165338
76866,720808269,9411039,278.306,3.634,31.460967,-99.933766
76869,190836249,245465,73.682,0.095,30.911096,-98.994617
76870,71339262,30435,27.544,0.012,31.627357,-98.546717
76871,604089286,1787388,233.24,0.69,31.289123,-98.995473
76872,774596295,4025811,299.073,1.554,31.331919,-99.165902
76873,116377489,320625,44.934,0.124,31.515316,-99.380601
76874,180573387,0,69.72,0.,30.45867,-100.06915
76875,281117041,56313,108.54,0.022,31.602931,-99.999545
76877,1439402522,3638739,555.756,1.405,31.157059,-98.764007
76878,684754954,3698884,264.385,1.428,31.657754,-99.292932
76882,361990903,442985,139.765,0.171,31.816904,-99.702274
76884,89563533,321412,34.581,0.124,31.736902,-99.567791
76885,203719456,25686,78.657,0.01,30.858957,-98.861313
76887,150972954,1525867,58.291,0.589,31.011897,-99.159484
76888,278827761,27858187,107.656,10.756,31.609899,-99.64049
76890,242598745,793570,93.668,0.306,31.686677,-98.776277
76901,715509447,17083094,276.26,6.596,31.50178,-100.974315
76903,68956945,13091,26.624,0.005,31.484819,-100.43787
76904,1046143047,27633142,403.918,10.669,31.271515,-100.400625
76905,538373010,0,207.867,0.,31.509724,-100.322077
76908,3616314,0,1.396,0.,31.432075,-100.402186
76930,467035722,0,180.324,0.,31.272555,-101.172785
76932,2511553924,10136,969.716,0.004,31.268726,-101.542078
76933,672817451,2026604,259.776,0.782,31.856368,-100.288351
76934,40336688,0,15.574,0.,31.603061,-100.668986
76935,756299300,983612,292.009,0.38,31.083442,-100.423683
76936,2782021194,87401,1074.144,0.034,30.883194,-100.595683
76937,27217371,0,10.509,0.,31.388546,-100.151449
76939,83021398,2165357,32.055,0.836,31.268843,-100.563525
76940,38335928,0,14.802,0.,31.439035,-100.142932
76941,1472351829,75076,568.478,0.029,31.272382,-100.889468
76943,6499721906,7014749,2509.557,2.708,30.534314,-101.306407
76945,1544730707,30552654,596.424,11.796,31.884956,-100.61071
76949,23778102,106711,9.181,0.041,32.04114,-100.69458
76950,4765472344,2448783,1839.959,0.945,30.441414,-100.56062
76951,2078401228,76294,802.475,0.029,31.802748,-101.055625
76953,118258818,346849,45.66,0.134,31.723763,-100.331847
76955,125691590,0,48.53,0.,31.289523,-100.15267
76957,723908,0,0.28,0.,31.372148,-100.30516
76958,255002147,0,98.457,0.,31.595106,-100.799358
77002,5211933,128032,2.012,0.049,29.756845,-95.365652
77003,6575131,67856,2.539,0.026,29.749778,-95.345885
77004,14969043,68770,5.78,0.027,29.724893,-95.363752
77005,9958467,720,3.845,0.,29.718435,-95.423555
77006,5840832,0,2.255,0.,29.74097,-95.391301
77007,20225551,233912,7.809,0.09,29.771545,-95.411083
77008,16919183,70548,6.533,0.027,29.798249,-95.416933
77009,16014806,20223,6.183,0.008,29.795344,-95.36759
77010,319761,0,0.123,0.,29.753624,-95.35981
77011,9244741,428467,3.569,0.165,29.743217,-95.30911
77012,10172649,845687,3.928,0.327,29.718525,-95.274137
77013,22711756,190505,8.769,0.074,29.795268,-95.233977
77014,18510780,104545,7.147,0.04,29.981204,-95.470769
77015,54700018,5338556,21.12,2.061,29.76393,-95.173121
77016,25059221,144178,9.675,0.056,29.862532,-95.29998
77017,22521401,594319,8.696,0.229,29.689824,-95.252393
77018,17147263,71087,6.621,0.027,29.826448,-95.426267
77019,9115662,104823,3.52,0.04,29.75415,-95.409498
77020,17874844,318800,6.902,0.123,29.773179,-95.314327
77021,15745284,65117,6.079,0.025,29.69843,-95.3569
77022,15125290,1147,5.84,0.,29.83159,-95.379554
77023,14111737,234326,5.449,0.09,29.721825,-95.318275
77024,33216839,105157,12.825,0.041,29.772179,-95.514203
77025,11105092,89314,4.288,0.034,29.685706,-95.434764
77026,16785311,8808,6.481,0.003,29.800187,-95.328888
77027,7412395,38825,2.862,0.015,29.740079,-95.446409
77028,23752850,20809,9.171,0.008,29.827869,-95.287485
77029,33609927,1020307,12.977,0.394,29.759665,-95.256251
77030,6522938,125038,2.519,0.048,29.706787,-95.401748
77031,8259637,18564,3.189,0.007,29.652205,-95.54623
77032,57390689,121226,22.159,0.047,29.985395,-95.346211
77033,15476401,48312,5.975,0.019,29.66688,-95.335133
77034,35581363,605314,13.738,0.234,29.618349,-95.192034
77035,14787535,4881,5.709,0.002,29.655503,-95.471663
77036,18532087,106519,7.155,0.041,29.701847,-95.534537
77037,16146935,25511,6.234,0.01,29.89036,-95.392527
77038,24386711,188315,9.416,0.073,29.918595,-95.441194
77039,26165069,116710,10.102,0.045,29.911171,-95.341182
77040,36418083,210348,14.061,0.081,29.874575,-95.527099
77041,47923699,463833,18.503,0.179,29.8586,-95.580768
77042,16127206,96238,6.227,0.037,29.740605,-95.560257
77043,38439947,19271,14.842,0.007,29.81093,-95.584639
77044,101234493,19109580,39.087,7.378,29.906313,-95.180567
77045,30007662,349683,11.586,0.135,29.647339,-95.431435
77046,302539,0,0.117,0.,29.733777,-95.433346
77047,35802827,606212,13.824,0.234,29.61065,-95.386863
77048,28690487,226839,11.077,0.088,29.618714,-95.324221
77049,63845345,2348941,24.651,0.907,29.832928,-95.14904
77050,17282346,651467,6.673,0.252,29.902887,-95.269296
77051,18943957,91380,7.314,0.035,29.656113,-95.378696
77053,31915454,413400,12.323,0.16,29.583542,-95.460693
77054,14503489,55654,5.6,0.021,29.68025,-95.404913
77055,21404633,5250,8.264,0.002,29.796871,-95.49165
77056,8959033,34522,3.459,0.013,29.748202,-95.468948
77057,11016310,8379,4.253,0.003,29.744081,-95.487974
77058,21322864,2455920,8.233,0.948,29.561579,-95.099626
77059,25488085,265007,9.841,0.102,29.6134,-95.118963
77060,21284690,24538,8.218,0.009,29.935512,-95.397624
77061,20544832,118167,7.932,0.046,29.647001,-95.27668
77062,14047463,45892,5.424,0.018,29.573552,-95.130613
77063,11871398,9267,4.584,0.004,29.736298,-95.523277
77064,38163814,262168,14.735,0.101,29.917097,-95.537531
77065,21264039,46256,8.21,0.018,29.92647,-95.603801
77066,22310411,35646,8.614,0.014,29.957224,-95.503319
77067,15524509,25601,5.994,0.01,29.952629,-95.446609
77068,9860817,134743,3.807,0.052,30.007063,-95.488362
77069,12403895,109818,4.789,0.042,29.988455,-95.5312
77070,33758981,332587,13.034,0.128,29.979455,-95.573317
77071,11575719,86640,4.469,0.033,29.651728,-95.519919
77072,19020798,11612,7.344,0.004,29.699688,-95.584817
77073,35833679,196900,13.835,0.076,30.000147,-95.400069
77074,14097843,59812,5.443,0.023,29.687947,-95.515725
77075,28487503,475726,10.999,0.184,29.62042,-95.268939
77076,12363603,1252,4.774,0.,29.860021,-95.382184
77077,22650356,192546,8.745,0.074,29.751438,-95.615792
77078,27756094,206018,10.717,0.08,29.852397,-95.2541
77079,19115425,144292,7.381,0.056,29.776093,-95.603037
77080,16531260,88867,6.383,0.034,29.815894,-95.522885
77081,8038285,3242,3.104,0.001,29.712099,-95.480935
77082,32392530,409706,12.507,0.158,29.72449,-95.640002
77083,26725423,65268,10.319,0.025,29.694401,-95.649565
77084,79386700,315102,30.651,0.122,29.827486,-95.65992
77085,13670258,12124,5.278,0.005,29.620509,-95.485333
77086,17574575,13632,6.786,0.005,29.919035,-95.491606
77087,17224925,84320,6.651,0.033,29.686519,-95.303917
77088,28973991,162736,11.187,0.063,29.881487,-95.452619
77089,34246466,143006,13.223,0.055,29.586959,-95.225601
77090,21283757,148504,8.218,0.057,30.008339,-95.438916
77091,18597754,80310,7.181,0.031,29.853067,-95.435966
77092,19694691,42291,7.604,0.016,29.830024,-95.474409
77093,31144803,17820,12.025,0.007,29.863156,-95.341927
77094,29369635,835172,11.34,0.322,29.769218,-95.681281
77095,39883131,321762,15.399,0.124,29.909513,-95.651476
77096,15541634,148090,6.001,0.057,29.675339,-95.479372
77098,4598102,163,1.775,0.,29.734813,-95.416098
77099,16098345,11931,6.216,0.005,29.670869,-95.58599
77201,117997,0,0.046,0.,29.766003,-95.364364
77301,48958069,111171,18.903,0.043,30.310932,-95.438548
77302,150097936,436483,57.953,0.169,30.222077,-95.338869
77303,160134099,486050,61.828,0.188,30.377952,-95.37714
77304,98169438,4736521,37.903,1.829,30.32776,-95.516045
77306,106988823,89371,41.309,0.035,30.28584,-95.312397
77316,326829735,1928080,126.19,0.744,30.306163,-95.68639
77318,99343592,31198117,38.357,12.046,30.438807,-95.533229
77320,823381279,44735170,317.909,17.272,30.804668,-95.550872
77326,6169197,0,2.382,0.,30.504882,-94.817018
77327,822950429,16541128,317.743,6.387,30.318169,-94.915716
77328,420462044,1796887,162.341,0.694,30.392374,-95.191181
77331,396546946,64854685,153.108,25.041,30.633963,-95.161912
77334,37109049,267901,14.328,0.103,30.781834,-95.373441
77335,94698118,2973552,36.563,1.148,30.574473,-94.911179
77336,101133419,10122823,39.048,3.908,30.063104,-95.098848
77338,68605377,2263378,26.489,0.874,30.009249,-95.286217
77339,43994536,2483285,16.986,0.959,30.048963,-95.222153
77340,563679564,7084510,217.638,2.735,30.640262,-95.538397
77342,352350,2062,0.136,0.001,30.740381,-95.555832
77345,21976655,5559546,8.485,2.147,30.053105,-95.157943
77346,44982853,7321311,17.368,2.827,29.994499,-95.177499
77350,6832560,0,2.638,0.,30.824427,-94.833454
77351,1738903206,95721113,671.394,36.958,30.717792,-94.817231
77354,196395965,1127070,75.829,0.435,30.216858,-95.647214
77355,147866667,406632,57.092,0.157,30.156257,-95.74926
77356,337198101,41261435,130.193,15.931,30.465662,-95.729888
77357,162343842,440052,62.681,0.17,30.159433,-95.188163
77358,320691872,8668919,123.82,3.347,30.558321,-95.436252
77359,135960166,476018,52.495,0.184,30.751892,-95.301591
77360,85164633,36585843,32.882,14.126,30.846249,-95.117513
77362,21379551,32665,8.255,0.013,30.160534,-95.669154
77363,179551359,1443293,69.325,0.557,30.316181,-95.850151
77364,78596684,14495031,30.346,5.597,30.772997,-95.214951
77365,91748592,1334888,35.424,0.515,30.110343,-95.268693
77367,2091519,323606,0.808,0.125,30.857073,-95.397796
77368,19582493,897232,7.561,0.346,30.444755,-94.815611
77369,94892952,466779,36.638,0.18,30.421815,-94.73533
77371,329455650,5961826,127.204,2.302,30.483628,-94.992832
77372,134260515,479738,51.838,0.185,30.241145,-95.160299
77373,61496954,905145,23.744,0.349,30.062169,-95.383966
77374,134321050,358139,51.862,0.138,30.396003,-94.62375
77375,88545174,1075581,34.187,0.415,30.094886,-95.58583
77376,80081156,67609,30.92,0.026,30.443771,-94.663769
77377,101184099,1115961,39.067,0.431,30.061727,-95.681504
77378,251884110,1324503,97.253,0.511,30.47137,-95.363867
77379,65325514,1305810,25.222,0.504,30.040467,-95.529001
77380,32195631,567205,12.431,0.219,30.136972,-95.46836
77381,33737794,417452,13.026,0.161,30.178248,-95.50096
77382,29306411,191337,11.315,0.074,30.194978,-95.54769
77384,45256058,361913,17.473,0.14,30.233846,-95.49577
77385,56982031,721694,22.001,0.279,30.185206,-95.429094
77386,104855507,1319200,40.485,0.509,30.100262,-95.356488
77388,35899376,277205,13.861,0.107,30.057832,-95.471001
77389,54158613,573657,20.911,0.221,30.123469,-95.517064
77396,69454071,397566,26.816,0.154,29.945546,-95.259401
77401,9672267,1966,3.734,0.001,29.705132,-95.460959
77406,167994204,5096077,64.863,1.968,29.64609,-95.794526
77407,48951880,1562860,18.9,0.603,29.670004,-95.708089
77412,22399492,1167983,8.648,0.451,29.553502,-96.411936
77414,1342509527,42088509,518.346,16.25,28.908185,-95.868152
77415,4500169,46629,1.738,0.018,28.933093,-95.734948
77417,155776582,421570,60.146,0.163,29.464406,-95.966234
77418,492283053,8130405,190.072,3.139,29.987117,-96.252942
77419,163532020,2104911,63.14,0.813,28.849575,-96.256767
77420,137936802,3573415,53.258,1.38,29.258985,-95.930309
77422,442243230,31229856,170.751,12.058,28.960348,-95.557701
77423,373467645,4820804,144.197,1.861,29.856772,-95.977313
77426,229886741,4971727,88.76,1.92,30.1223,-96.258442
77428,214412896,339251884,82.785,130.986,28.623423,-96.189925
77429,99055162,1166143,38.245,0.45,29.997403,-95.668682
77430,289120261,21491531,111.63,8.298,29.259878,-95.667662
77432,65545906,97915,25.307,0.038,29.067417,-96.188569
77433,151210165,2293730,58.383,0.886,29.940612,-95.737997
77434,494568382,13655804,190.954,5.273,29.527956,-96.305186
77435,363821719,1231119,140.472,0.475,29.515694,-96.121026
77436,16702822,17554,6.449,0.007,29.419067,-96.238492
77437,833683791,4859926,321.887,1.876,29.212328,-96.280585
77440,13206458,8322,5.099,0.003,28.894603,-96.147777
77441,113220589,3560018,43.715,1.375,29.666682,-95.919826
77442,499771029,5974866,192.963,2.307,29.422281,-96.506236
77443,788374,1732,0.304,0.001,29.349096,-96.191821
77444,97075311,819953,37.481,0.317,29.286377,-95.777811
77445,458544625,7003639,177.045,2.704,30.101838,-96.059373
77446,16998882,0,6.563,0.,30.086821,-95.990479
77447,259990726,4399795,100.383,1.699,30.047619,-95.833733
77448,16411765,38061,6.337,0.015,29.416447,-96.085418
77449,77357991,359779,29.868,0.139,29.837611,-95.73374
77450,52949686,1024144,20.444,0.395,29.745245,-95.741778
77451,2991784,24058,1.155,0.009,29.435055,-96.00454
77453,30106581,178586,11.624,0.069,29.213766,-95.999923
77454,50770145,142152,19.602,0.055,29.520234,-96.198122
77455,546174414,1823623,210.879,0.704,29.132072,-96.428441
77456,135857974,799777,52.455,0.309,29.040169,-96.172351
77457,26169585,3868651,10.104,1.494,28.758934,-95.904004
77458,93951509,643854,36.275,0.249,28.951217,-96.237096
77459,84813093,4167549,32.747,1.609,29.52915,-95.523405
77460,1801194,0,0.695,0.,29.397434,-96.384512
77461,382948768,6731257,147.857,2.599,29.383068,-95.806472
77464,4779051,13886,1.845,0.005,29.592427,-95.955279
77465,504469640,36347876,194.777,14.034,28.763429,-96.230457
77466,29942967,192992,11.561,0.075,29.792687,-96.012215
77467,63793091,33972,24.631,0.013,29.201173,-96.101539
77468,49740373,147085,19.205,0.057,29.132669,-95.94109
77469,338466322,16409388,130.683,6.336,29.482678,-95.680186
77470,73975542,1025648,28.562,0.396,29.537157,-96.546208
77471,223619008,4489741,86.34,1.733,29.54852,-95.86204
77473,303620,0,0.117,0.,29.795148,-96.107713
77474,538766214,10076623,208.019,3.891,29.780081,-96.181164
77475,61578471,1180519,23.776,0.456,29.488642,-96.652501
77476,13323783,564535,5.144,0.218,29.692077,-95.951144
77477,27140000,170458,10.479,0.066,29.624274,-95.568008
77478,25157207,1596556,9.713,0.616,29.620312,-95.605693
77479,85536591,4227695,33.026,1.632,29.566996,-95.636016
77480,368643622,7541373,142.334,2.912,29.086348,-95.766753
77481,20715934,636983,7.998,0.246,29.473418,-95.558148
77482,153231306,955323,59.163,0.369,29.092714,-95.903493
77483,93669400,17241173,36.166,6.657,28.788475,-95.839228
77484,400779879,1347667,154.742,0.52,30.079431,-95.932255
77485,215834614,5424812,83.334,2.095,29.632734,-96.055105
77486,123004658,3358287,47.492,1.297,29.160441,-95.691989
77488,561982233,5974214,216.983,2.307,29.307215,-96.091291
77489,28966220,548793,11.184,0.212,29.600498,-95.515537
77493,149407455,1417591,57.687,0.547,29.853215,-95.831456
77494,105788343,635546,40.845,0.245,29.743948,-95.830502
77498,40176980,1639431,15.512,0.633,29.64355,-95.65327
77502,14542222,0,5.615,0.,29.679517,-95.199782
77503,22350849,836115,8.63,0.323,29.703477,-95.158895
77504,14320084,85945,5.529,0.033,29.647916,-95.18978
77505,23696961,164983,9.149,0.064,29.645646,-95.140307
77506,23724557,3791124,9.16,1.464,29.713919,-95.199702
77507,36132403,1281748,13.951,0.495,29.624557,-95.063491
77510,75929045,495768,29.316,0.191,29.362409,-95.087396
77511,410717178,3564610,158.579,1.376,29.380858,-95.241857
77514,564781852,28967238,218.064,11.184,29.703595,-94.600429
77515,530936543,24285875,204.996,9.377,29.173438,-95.451542
77517,52217243,388305,20.161,0.15,29.364468,-95.131078
77518,7509514,47494,2.899,0.018,29.507162,-94.987247
77519,107258921,603736,41.413,0.233,30.218323,-94.575058
77520,61940942,35482562,23.916,13.7,29.733275,-94.994118
77521,107480957,1152498,41.499,0.445,29.801948,-94.971708
77523,233115969,27306159,90.007,10.543,29.789523,-94.859125
77530,34189988,9681592,13.201,3.738,29.785907,-95.117207
77531,51165571,2356226,19.755,0.91,29.046571,-95.391089
77532,203107250,12270210,78.42,4.738,29.932894,-95.057219
77533,66606382,63640,25.717,0.025,30.087172,-94.599557
77534,93223976,3935656,35.994,1.52,29.231528,-95.314319
77535,813235411,8784382,313.992,3.392,30.054984,-94.923013
77536,32512255,1287353,12.553,0.497,29.698461,-95.121268
77538,377201299,2182340,145.638,0.843,29.975277,-94.523235
77539,130579166,7903417,50.417,3.052,29.45219,-95.02847
77541,314800020,68061512,121.545,26.279,29.015519,-95.282536
77545,31533121,437657,12.175,0.169,29.537301,-95.474615
77546,68252687,389785,26.353,0.15,29.515074,-95.192133
77547,6907220,476469,2.667,0.184,29.735876,-95.238178
77550,19443649,2903900,7.507,1.121,29.310535,-94.775768
77551,9875250,2364008,3.813,0.913,29.278188,-94.83329
77554,91428068,74510056,35.301,28.768,29.253166,-94.924652
77560,81165707,445868,31.338,0.172,29.870622,-94.602137
77561,1406299,0,0.543,0.,30.166506,-94.735446
